miRNA	Metabolite	coef_Endo3
hsa-miR-451a	C18:1 carnitine	0.256656174
hsa-miR-4659a-3p	C18:1 carnitine	0.375545955
hsa-miR-4659b-3p	C18:1 carnitine	0.470783895
hsa-miR-4677-3p	C18:1 carnitine	0.673448786
hsa-miR-4732-3p	C18:1 carnitine	0.398186715
hsa-miR-495-3p	C18:1 carnitine	0.359671475
hsa-miR-5010-5p	C18:1 carnitine	0.164700298
hsa-miR-502-3p	C18:1 carnitine	0.373907584
hsa-miR-503-5p	C18:1 carnitine	0.846892148
hsa-miR-505-3p	C18:1 carnitine	0.66988185
hsa-miR-548av-5pXhsa-miR-548k	C18:1 carnitine	0.47315944
hsa-miR-576-3p	C18:1 carnitine	0.730281509
hsa-miR-576-5p	C18:1 carnitine	0.320878669
hsa-miR-584-5p	C18:1 carnitine	0.176833485
hsa-miR-625-3p	C18:1 carnitine	0.69217793
hsa-miR-625-5p	C18:1 carnitine	0.421083931
hsa-miR-656-3p	C18:1 carnitine	0.260442123
hsa-miR-760	C18:1 carnitine	0.215642615
hsa-miR-766-5p	C18:1 carnitine	0.177993815
hsa-miR-873-5p	C18:1 carnitine	0.701517892
hsa-miR-92b-5p	C18:1 carnitine	0.644413175
hsa-miR-93-3p	C18:1 carnitine	0.14315426
hsa-miR-99a-5p	C18:1 carnitine	-0.128102615
hsa-miR-130a-3p	2-Aminoadipic acid	-0.885480356
hsa-let-7g-5p	C18:2 carnitine	0.169821641
hsa-let-7i-3p	C18:2 carnitine	0.573690217
hsa-let-7i-5p	C18:2 carnitine	0.125470615
hsa-miR-130a-3p	homoarginine	-0.657221504
hsa-miR-100-5p	C18:2 carnitine	-0.191620425
hsa-miR-101-3p	C18:2 carnitine	0.091650596
hsa-miR-103a-3p	C18:2 carnitine	0.120373321
hsa-miR-106a-5p	C18:2 carnitine	0.142438028
hsa-miR-107	C18:2 carnitine	0.253220886
hsa-miR-10a-5p	C18:2 carnitine	-0.158068044
hsa-miR-10b-5p	C18:2 carnitine	-0.168148618
hsa-miR-125b-2-3p	C18:2 carnitine	0.336248783
hsa-miR-125b-5p	C18:2 carnitine	-0.187759632
hsa-miR-1292-5p	C18:2 carnitine	0.516854723
hsa-miR-136-3p	C18:2 carnitine	0.370785076
hsa-miR-139-5p	C18:2 carnitine	0.705170167
hsa-miR-140-3p	C18:2 carnitine	0.115016309
hsa-miR-141-3p	C18:2 carnitine	0.385062768
hsa-miR-144-5p	C18:2 carnitine	0.433035778
hsa-miR-148a-3p	C18:2 carnitine	0.013381676
hsa-miR-16-2-3p	C18:2 carnitine	0.15806471
hsa-miR-16-5p	C18:2 carnitine	0.279667733
hsa-miR-181c-3p	C18:2 carnitine	0.534999506
hsa-miR-185-5p	C18:2 carnitine	0.118194782
hsa-miR-199a-3pXhsa-miR-199b-3p	C18:2 carnitine	0.342835744
hsa-miR-20a-5p	C18:2 carnitine	0.167752486
hsa-miR-21-3p	C18:2 carnitine	0.699004544
hsa-miR-130b-3p	Glycerol-3-phosphate	0.057428208
hsa-miR-2355-5p	C18:2 carnitine	0.455131211
hsa-miR-27a-3p	C18:2 carnitine	0.130662611
hsa-miR-30d-5p	C18:2 carnitine	0.042255002
hsa-miR-30e-5p	C18:2 carnitine	0.132667917
hsa-miR-320a-3p	C18:2 carnitine	0.182048719
hsa-miR-339-5p	C18:2 carnitine	0.433516329
hsa-miR-345-5p	C18:2 carnitine	0.622796315
hsa-miR-3615	C18:2 carnitine	0.414049072
hsa-miR-378a-3p	C18:2 carnitine	0.124069159
hsa-miR-378i	C18:2 carnitine	0.121120625
hsa-miR-3928-3p	C18:2 carnitine	0.158863156
hsa-miR-421	C18:2 carnitine	0.316497446
hsa-miR-424-3p	C18:2 carnitine	0.162920765
hsa-miR-425-3p	C18:2 carnitine	0.41876926
hsa-miR-432-5p	C18:2 carnitine	0.344970225
hsa-miR-451a	C18:2 carnitine	0.109160924
hsa-miR-4659a-3p	C18:2 carnitine	0.141393697
hsa-miR-4732-3p	C18:2 carnitine	0.265253176
hsa-miR-495-3p	C18:2 carnitine	0.342818987
hsa-miR-503-5p	C18:2 carnitine	0.552272451
hsa-miR-576-3p	C18:2 carnitine	0.547260784
hsa-miR-625-3p	C18:2 carnitine	0.482472574
hsa-miR-652-3p	C18:2 carnitine	0.426346424
hsa-miR-130b-5p	2-hydroxyoctanoate	-0.012185766
hsa-miR-760	C18:2 carnitine	0.122487687
hsa-miR-873-5p	C18:2 carnitine	0.576705373
hsa-miR-92b-5p	C18:2 carnitine	0.380339327
hsa-miR-93-3p	C18:2 carnitine	0.174585423
hsa-miR-99a-5p	C18:2 carnitine	-0.127107907
hsa-miR-99b-5p	C18:2 carnitine	-0.172707612
hsa-miR-221-5p	C2 carnitine	0.200562623
hsa-miR-223-3p	C2 carnitine	-0.261964303
hsa-miR-130b-5p	2-aminooctanoate	-0.016721838
hsa-miR-23b-3p	C2 carnitine	0.374880174
hsa-miR-331-3p	C2 carnitine	0.416274862
hsa-miR-500a-3p	C2 carnitine	0.325399905
hsa-miR-501-3p	C2 carnitine	0.298447782
hsa-let-7a-3p	C20:4 carnitine	0.231539314
hsa-let-7g-5p	C20:4 carnitine	0.037524808
hsa-miR-107	C20:4 carnitine	0.136783509
hsa-miR-125b-2-3p	C20:4 carnitine	0.332931112
hsa-miR-125b-5p	C20:4 carnitine	-0.107851481
hsa-miR-1292-5p	C20:4 carnitine	0.426933053
hsa-miR-136-3p	C20:4 carnitine	0.517023824
hsa-miR-139-5p	C20:4 carnitine	0.566908469
hsa-miR-181c-3p	C20:4 carnitine	0.446985403
hsa-miR-21-3p	C20:4 carnitine	0.542213919
hsa-miR-24-3p	C20:4 carnitine	0.089670537
hsa-miR-27a-3p	C20:4 carnitine	0.132652006
hsa-miR-320a-3p	C20:4 carnitine	0.082687233
hsa-miR-345-5p	C20:4 carnitine	0.375387021
hsa-miR-3615	C20:4 carnitine	0.462019022
hsa-miR-134-5p	dehydroepiandrosterone sulfate	0.100584994
hsa-miR-365a-3pXhsa-miR-365b-3p	C20:4 carnitine	0.497933356
hsa-miR-4433b-3p	C20:4 carnitine	0.510600097
hsa-miR-4659a-3p	C20:4 carnitine	0.20589554
hsa-miR-5010-5p	C20:4 carnitine	0.164692126
hsa-miR-502-3p	C20:4 carnitine	0.191833597
hsa-miR-503-5p	C20:4 carnitine	0.57709942
hsa-miR-548e-3p	C20:4 carnitine	0.593572187
hsa-miR-576-3p	C20:4 carnitine	0.308066684
hsa-miR-625-3p	C20:4 carnitine	0.324859639
hsa-miR-625-5p	C20:4 carnitine	0.245675335
hsa-miR-652-3p	C20:4 carnitine	0.374001987
hsa-miR-92b-5p	C20:4 carnitine	0.487421248
hsa-miR-101-3p	C26 carnitine	-0.098082333
hsa-mir-151b	C26 carnitine	-0.241726454
hsa-miR-3605-3p	C26 carnitine	-0.321940664
hsa-miR-873-3p	C26 carnitine	0.219415095
hsa-miR-92a-3p	C26 carnitine	-0.061996606
hsa-miR-95-3p	C26 carnitine	-0.563596129
hsa-let-7a-5p	C3 carnitine	-0.115034453
hsa-let-7f-5p	C3 carnitine	-0.142980432
hsa-let-7i-5p	C3 carnitine	-0.06349863
hsa-miR-10399-3p	C3 carnitine	-0.303617008
hsa-miR-10399-5p	C3 carnitine	-0.568031022
hsa-miR-10527-5p	C3 carnitine	-0.348925041
hsa-miR-10a-3p	C3 carnitine	-0.534049448
hsa-miR-10a-5p	C3 carnitine	0.103784736
hsa-miR-10b-5p	C3 carnitine	0.127929156
hsa-miR-122-5p	C3 carnitine	-0.164326599
hsa-miR-125a-3p	C3 carnitine	-0.298859126
hsa-miR-125a-5p	C3 carnitine	0.145340955
hsa-miR-125b-1-3p	C3 carnitine	-0.399284203
hsa-miR-125b-2-3p	C3 carnitine	-0.585575699
hsa-miR-128-3p	C3 carnitine	-0.342285969
hsa-miR-1292-5p	C3 carnitine	-0.380434934
hsa-miR-1294	C3 carnitine	-0.297852549
hsa-miR-1307-5p	C3 carnitine	-0.364614209
hsa-miR-141-3p	C3 carnitine	-0.373632841
hsa-miR-142-3p	C3 carnitine	-0.457436778
hsa-miR-144-5p	C3 carnitine	-0.466086725
hsa-miR-145-5p	C3 carnitine	-0.433178735
hsa-miR-1468-5p	C3 carnitine	-0.325261864
hsa-miR-146a-5p	C3 carnitine	-0.094699075
hsa-miR-146b-3p	C3 carnitine	-0.341178472
hsa-miR-148a-5p	C3 carnitine	-0.539931748
hsa-miR-155-5p	C3 carnitine	-0.728854629
hsa-miR-15a-5p	C3 carnitine	-0.390853795
hsa-miR-15b-3p	C3 carnitine	-0.237827282
hsa-miR-181a-2-3p	C3 carnitine	-0.460950204
hsa-miR-181a-5p	C3 carnitine	-0.13475395
hsa-miR-136-3p	Aspartic acid	0.005157086
hsa-miR-181b-5p	C3 carnitine	-0.549664519
hsa-miR-181c-5p	C3 carnitine	-0.384078896
hsa-miR-1843	C3 carnitine	-0.280611017
hsa-miR-193a-5p	C3 carnitine	-0.441410471
hsa-miR-19b-3p	C3 carnitine	-0.416453098
hsa-miR-136-3p	furoylglycine	0.767771056
hsa-miR-206	C3 carnitine	-0.284830383
hsa-miR-21-3p	C3 carnitine	-0.556322654
hsa-miR-223-3p	C3 carnitine	-0.348411878
hsa-miR-223-5p	C3 carnitine	-0.584991454
hsa-miR-22-5p	C3 carnitine	-0.355493672
hsa-miR-25-5p	C3 carnitine	-0.445602644
hsa-miR-323a-3p	C3 carnitine	-0.659369656
hsa-miR-339-3p	C3 carnitine	-0.49177041
hsa-miR-339-5p	C3 carnitine	-0.47586842
hsa-miR-345-5p	C3 carnitine	-0.518457915
hsa-miR-3605-3p	C3 carnitine	-0.401639503
hsa-miR-361-3p	C3 carnitine	-0.486248911
hsa-miR-371b-5p	C3 carnitine	-0.412666798
hsa-miR-382-5p	C3 carnitine	-0.274856391
hsa-miR-410-3p	C3 carnitine	-0.325177489
hsa-miR-411-3p	C3 carnitine	-0.365541245
hsa-miR-421	C3 carnitine	-0.424985003
hsa-miR-424-3p	C3 carnitine	-0.634398408
hsa-miR-450a-5p	C3 carnitine	-0.644179697
hsa-miR-485-5p	C3 carnitine	-0.363993242
hsa-miR-493-3p	C3 carnitine	-0.535039006
hsa-miR-500b-3p	C3 carnitine	0.219807528
hsa-miR-501-3p	C3 carnitine	0.221867489
hsa-miR-503-5p	C3 carnitine	-0.478746466
hsa-miR-505-3p	C3 carnitine	-0.768844996
hsa-miR-505-5p	C3 carnitine	-0.235342305
hsa-miR-543	C3 carnitine	-0.409783842
hsa-miR-550a-3-5p	C3 carnitine	-0.352799016
hsa-miR-550a-3-5pXhsa-miR-550a-5p	C3 carnitine	-0.461804639
hsa-miR-574-5p	C3 carnitine	-0.412350554
hsa-miR-576-5p	C3 carnitine	-0.325477902
hsa-miR-625-3p	C3 carnitine	-0.571863082
hsa-miR-642a-3p	C3 carnitine	-0.91920406
hsa-miR-654-5p	C3 carnitine	-0.413224522
hsa-miR-660-5p	C3 carnitine	-0.46007243
hsa-miR-671-3p	C3 carnitine	-0.218656041
hsa-miR-6842-3p	C3 carnitine	-0.42997865
hsa-miR-7-5p	C3 carnitine	-0.564266366
hsa-miR-760	C3 carnitine	-0.503151824
hsa-miR-766-3p	C3 carnitine	-0.496332736
hsa-miR-873-5p	C3 carnitine	-0.523414396
hsa-miR-874-3p	C3 carnitine	-0.551482774
hsa-miR-93-3p	C3 carnitine	-0.400132257
hsa-miR-95-3p	C3 carnitine	-0.592294822
hsa-miR-98-5p	C3 carnitine	-0.336336859
hsa-miR-99b-5p	C3 carnitine	0.172505405
hsa-let-7g-5p	C3-DC-CH3 carnitine	0.056766912
hsa-miR-1290	C3-DC-CH3 carnitine	-0.013346312
hsa-miR-206	C3-DC-CH3 carnitine	-0.258333835
hsa-miR-23b-3p	C3-DC-CH3 carnitine	0.13641299
hsa-miR-27a-3p	C3-DC-CH3 carnitine	0.064661442
hsa-miR-30d-5p	C3-DC-CH3 carnitine	0.037974021
hsa-miR-3131	C3-DC-CH3 carnitine	-0.381154527
hsa-miR-605-3p	C3-DC-CH3 carnitine	0.316362408
hsa-miR-766-5p	C3-DC-CH3 carnitine	0.431785708
hsa-miR-11400	C4 carnitine	0.33519935
hsa-miR-204-5p	C4 carnitine	0.22578065
hsa-miR-23b-3p	C4 carnitine	0.147715694
hsa-miR-3605-3p	C4 carnitine	-0.418913934
hsa-miR-628-3p	C4 carnitine	0.151081491
hsa-miR-4454	C4-OH carnitine	-0.216518902
hsa-miR-5010-5p	C4-OH carnitine	0.770816181
hsa-miR-642a-3p	C4-OH carnitine	-0.356860975
hsa-miR-1287-5p	C5 carnitine	-0.242598605
hsa-miR-146b-5p	C5 carnitine	0.050135616
hsa-miR-1-3p	N-acetyltryptophan	0.031106785
hsa-miR-148a-3p	C5 carnitine	0.043356454
hsa-miR-151a-3p	C5 carnitine	0.142334319
hsa-miR-23b-3p	C5 carnitine	0.222032606
hsa-miR-320e	C5 carnitine	-0.073981341
hsa-miR-323a-3p	C5 carnitine	-0.226710292
hsa-miR-584-5p	C5 carnitine	0.171474879
hsa-miR-126-5p	C5:1 carnitine	-0.201192777
hsa-miR-127-3p	C5:1 carnitine	0.211592592
hsa-miR-145-3p	C5:1 carnitine	-0.075751555
hsa-miR-150-5p	C5:1 carnitine	-0.158606132
hsa-miR-23c	C5:1 carnitine	-0.09151939
hsa-miR-3679-5p	C5:1 carnitine	-0.105535164
hsa-miR-378a-3p	C5:1 carnitine	-0.162495028
hsa-miR-421	C5:1 carnitine	-0.164360505
hsa-miR-125a-3p	C5-DC carnitine	0.25193872
hsa-miR-127-3p	C5-DC carnitine	0.109663259
hsa-miR-143-3p	C5-DC carnitine	0.04925983
hsa-miR-152-3p	C5-DC carnitine	0.034555726
hsa-miR-21-3p	C5-DC carnitine	0.424578946
hsa-miR-27a-5p	C5-DC carnitine	0.17358757
hsa-miR-30e-5p	C5-DC carnitine	0.077763235
hsa-miR-3177-3p	C5-DC carnitine	0.358796982
hsa-miR-3928-3p	C5-DC carnitine	0.256662296
hsa-miR-411-5p	C5-DC carnitine	0.283052743
hsa-miR-671-3p	C5-DC carnitine	0.178350458
hsa-let-7c-5p	C6 carnitine	0.289176675
hsa-miR-1290	C6 carnitine	-0.200262376
hsa-miR-1307-3p	C6 carnitine	0.566498976
hsa-miR-130b-5p	C6 carnitine	0.41938012
hsa-miR-140-3p	PS(P-36:2)/PS(O-36:3)	0.008286671
hsa-miR-15a-5p	C6 carnitine	0.200116252
hsa-miR-181d-5p	C6 carnitine	-0.104033866
hsa-miR-195-5p	C6 carnitine	0.510974347
hsa-miR-221-5p	C6 carnitine	0.1055397
hsa-miR-340-5p	C6 carnitine	0.500413443
hsa-miR-409-3p	C6 carnitine	0.151494103
hsa-miR-432-5p	C6 carnitine	0.509683611
hsa-miR-141-3p	Aspartic acid	0.487342173
hsa-miR-4732-3p	C6 carnitine	0.386799455
hsa-miR-548av-3pXhsa-miR-548o-3p	C6 carnitine	0.291441141
hsa-miR-654-5p	C6 carnitine	0.168269898
hsa-miR-766-5p	C6 carnitine	0.308783652
hsa-let-7c-5p	C7 carnitine	0.278048246
hsa-miR-141-3p	15-HETE	0.003075681
hsa-let-7i-5p	C7 carnitine	0.091052055
hsa-miR-10a-5p	C7 carnitine	-0.085222413
hsa-miR-125a-3p	C7 carnitine	0.414753121
hsa-miR-148b-3p	C7 carnitine	0.257596866
hsa-miR-185-5p	C7 carnitine	0.08915044
hsa-miR-199a-3pXhsa-miR-199b-3p	C7 carnitine	0.113137427
hsa-miR-199a-5p	C7 carnitine	0.120550786
hsa-miR-221-5p	C7 carnitine	0.00111891
hsa-miR-23b-3p	C7 carnitine	0.218899745
hsa-miR-25-3p	C7 carnitine	0.036180079
hsa-miR-26a-5p	C7 carnitine	0.127888961
hsa-miR-27a-5p	C7 carnitine	0.426459052
hsa-miR-30b-5p	C7 carnitine	0.315070087
hsa-miR-30e-5p	C7 carnitine	0.090060259
hsa-miR-3131	C7 carnitine	-0.744162843
hsa-miR-323a-3p	C7 carnitine	0.400647152
hsa-miR-323b-3p	C7 carnitine	0.157659451
hsa-miR-433-3p	C7 carnitine	0.1956572
hsa-miR-4446-3p	C7 carnitine	0.03001527
hsa-miR-486-3p	C7 carnitine	0.150909187
hsa-miR-654-3p	C7 carnitine	0.016679499
hsa-miR-766-5p	C7 carnitine	0.225083379
hsa-let-7c-5p	C8 carnitine	0.26845545
hsa-miR-146b-3p	C8 carnitine	0.091885834
hsa-miR-150-5p	C8 carnitine	-0.184299377
hsa-miR-152-3p	C8 carnitine	0.059830111
hsa-miR-15a-5p	C8 carnitine	0.251646832
hsa-miR-195-5p	C8 carnitine	0.403122575
hsa-miR-199a-3pXhsa-miR-199b-3p	C8 carnitine	0.223540354
hsa-miR-221-3p	C8 carnitine	0.324887793
hsa-miR-30e-5p	C8 carnitine	0.084867399
hsa-miR-141-3p	12-HETE	0.027245199
hsa-miR-500a-3p	C8 carnitine	0.156270193
hsa-miR-654-5p	C8 carnitine	0.224074363
hsa-miR-766-5p	C8 carnitine	0.293782451
hsa-miR-23c	caffeine	0.063840919
hsa-miR-615-3p	caffeine	0.395648116
hsa-miR-10b-5p	campesterol	0.164348119
hsa-miR-128-3p	campesterol	-0.233922219
hsa-miR-183-5p	campesterol	0.30085479
hsa-miR-192-5p	campesterol	-0.073210805
hsa-miR-224-5p	campesterol	0.245145097
hsa-miR-27b-3p	campesterol	-0.135176368
hsa-miR-142-3p	15-HETE	0.101280387
hsa-miR-10399-5p	caprate	0.390587844
hsa-miR-1307-3p	caprate	0.377991694
hsa-miR-21-5p	caprate	0.060802001
hsa-miR-26a-5p	caprate	0.091385828
hsa-miR-323b-3p	caprate	0.15010861
hsa-miR-494-3p	caprate	0.521194693
hsa-miR-654-3p	caprate	0.312437755
hsa-miR-889-3p	caprate	0.297771567
hsa-miR-543	caprylate	0.273647534
hsa-miR-625-5p	caprylate	0.305537146
hsa-let-7e-5p	carnitine	-0.322795959
hsa-let-7f-5p	carnitine	-0.112687254
hsa-miR-100-5p	carnitine	0.079116368
hsa-miR-10399-3p	carnitine	-0.392652639
hsa-miR-10527-5p	carnitine	-0.209494692
hsa-miR-10a-3p	carnitine	-0.175548801
hsa-miR-10a-5p	carnitine	0.099105802
hsa-miR-10b-5p	carnitine	0.105885644
hsa-miR-122-5p	carnitine	-0.222320402
hsa-miR-125a-3p	carnitine	-0.321027639
hsa-miR-126-5p	carnitine	-0.20243359
hsa-miR-1287-5p	carnitine	-0.327143108
hsa-miR-139-3p	carnitine	-0.197942121
hsa-miR-1468-5p	carnitine	-0.179759195
hsa-miR-142-3p	Aspartic acid	0.100122151
hsa-miR-146a-5p	carnitine	-0.034818882
hsa-miR-148a-5p	carnitine	-0.500499873
hsa-miR-15a-5p	carnitine	-0.346739879
hsa-miR-181a-5p	carnitine	-0.077385756
hsa-miR-181d-5p	carnitine	-0.201375358
hsa-miR-193a-5p	carnitine	-0.380286302
hsa-miR-193b-5p	carnitine	-0.555750176
hsa-miR-142-3p	docosapentaenoate	1.054887221
hsa-miR-197-3p	carnitine	-0.324869992
hsa-miR-21-5p	carnitine	-0.068460094
hsa-miR-142-3p	hydroxyproline	-0.868533077
hsa-miR-142-3p	2-Aminoadipic acid	-0.879238565
hsa-miR-222-3p	carnitine	-0.231926651
hsa-miR-142-5p	PE(40:6)	0.126966527
hsa-miR-223-3p	carnitine	-0.322466539
hsa-miR-30e-3p	carnitine	-0.270670879
hsa-miR-320d	carnitine	-0.392843903
hsa-miR-323a-3p	carnitine	-0.306921846
hsa-miR-329-3p	carnitine	-0.339843284
hsa-miR-335-3p	carnitine	-0.644778664
hsa-miR-142-5p	Oleoyl Leucine	0.150362086
hsa-miR-338-5p	carnitine	-0.407538095
hsa-miR-339-3p	carnitine	-0.282849776
hsa-miR-3605-3p	carnitine	-0.459517085
hsa-miR-3679-5p	carnitine	-0.381477787
hsa-miR-375-3p	carnitine	-0.13657697
hsa-miR-381-3p	carnitine	-0.343964464
hsa-miR-382-5p	carnitine	-0.422601932
hsa-miR-410-3p	carnitine	-0.255514393
hsa-miR-423-5p	carnitine	0.149513847
hsa-miR-424-3p	carnitine	-0.362931769
hsa-miR-450b-5p	carnitine	-0.211504714
hsa-miR-486-5p	carnitine	0.2150998
hsa-miR-500b-3p	carnitine	0.269052744
hsa-miR-142-5p	DHA	0.028694867
hsa-miR-142-5p	13-HODE	0.015797894
hsa-miR-142-5p	TG(54:7)	0.035915623
hsa-miR-501-3p	carnitine	0.180783326
hsa-miR-505-3p	carnitine	-0.222123915
hsa-miR-142-5p	N-Oleoyl Taurine	0.000259188
hsa-miR-142-5p	cystine	-0.036837065
hsa-miR-142-5p	C14 carnitine	-0.0016103
hsa-miR-142-5p	N-Palmitoyl Taurine	0.028477056
hsa-miR-142-5p	C18:1 carnitine	-0.026281921
hsa-miR-505-5p	carnitine	-0.027649915
hsa-miR-574-5p	carnitine	-0.204543108
hsa-miR-625-3p	carnitine	-0.330611661
hsa-miR-642a-3p	carnitine	-0.556380376
hsa-miR-654-5p	carnitine	-0.374682495
hsa-miR-744-5p	carnitine	-0.310294681
hsa-miR-7-5p	carnitine	-0.572932037
hsa-miR-889-3p	carnitine	-0.455669513
hsa-miR-93-3p	carnitine	-0.318414294
hsa-miR-95-3p	carnitine	-0.469948173
hsa-miR-99b-5p	carnitine	0.170823842
hsa-let-7c-5p	CDP-Choline	-0.140014242
hsa-miR-10399-5p	CDP-Choline	-0.183498642
hsa-miR-106b-3p	CDP-Choline	-0.076822412
hsa-miR-10b-3p	CDP-Choline	-0.096384743
hsa-miR-125b-5p	CDP-Choline	0.083321854
hsa-miR-1292-5p	CDP-Choline	-0.294562003
hsa-miR-146a-5p	CDP-Choline	-0.055677773
hsa-miR-148a-3p	CDP-Choline	-0.080225877
hsa-miR-15b-5p	CDP-Choline	-0.312745972
hsa-miR-1843	CDP-Choline	-0.378682747
hsa-miR-185-5p	CDP-Choline	-0.099108375
hsa-miR-195-5p	CDP-Choline	-0.322366861
hsa-miR-199a-3pXhsa-miR-199b-3p	CDP-Choline	-0.280312867
hsa-miR-2110	CDP-Choline	-0.185179542
hsa-miR-223-3p	CDP-Choline	-0.138600408
hsa-miR-22-5p	CDP-Choline	-0.281092647
hsa-miR-27a-5p	CDP-Choline	-0.262254947
hsa-miR-361-3p	CDP-Choline	-0.208372001
hsa-miR-421	CDP-Choline	-0.284795429
hsa-miR-432-5p	CDP-Choline	-0.319530432
hsa-miR-503-5p	CDP-Choline	-0.439029179
hsa-miR-576-3p	CDP-Choline	-0.363504848
hsa-miR-625-3p	CDP-Choline	-0.197460119
hsa-miR-628-3p	CDP-Choline	-0.112119954
hsa-miR-766-5p	CDP-Choline	-0.227911446
hsa-miR-182-5p	CE(14:0)	0.109700496
hsa-miR-374a-5p	CE(14:0)	0.434304859
hsa-let-7g-5p	CE(16:0)	-0.161357741
hsa-miR-150-5p	CE(16:0)	-0.265512143
hsa-miR-181a-5p	CE(16:0)	-0.132200199
hsa-miR-1908-5p	CE(16:0)	0.208382617
hsa-miR-23b-5p	CE(16:0)	0.453900113
hsa-miR-125a-5p	CE(16:1)	0.080077022
hsa-miR-125b-5p	CE(16:1)	0.065590791
hsa-miR-144-5p	CE(16:1)	-0.33919654
hsa-miR-152-3p	CE(16:1)	0.153814967
hsa-miR-335-3p	CE(16:1)	0.125868926
hsa-miR-375-3p	CE(16:1)	-0.292038649
hsa-miR-500b-3p	CE(16:1)	0.247520736
hsa-miR-26b-5p	CE(18:0)	-0.176781131
hsa-miR-29b-3p	CE(18:0)	-0.454109043
hsa-miR-365a-3pXhsa-miR-365b-3p	CE(18:0)	-0.248113823
hsa-miR-3679-5p	CE(18:0)	-0.619608767
hsa-miR-375-3p	CE(18:0)	-0.434231007
hsa-miR-450b-5p	CE(18:0)	-0.297692231
hsa-miR-873-3p	CE(18:0)	0.305731843
hsa-miR-144-3p	metronidazole	-0.065804105
hsa-let-7g-5p	CE(18:1)	-0.184905119
hsa-miR-125a-5p	CE(18:1)	0.087919773
hsa-miR-150-5p	CE(18:1)	-0.268699764
hsa-miR-181a-5p	CE(18:1)	-0.156190086
hsa-miR-1908-5p	CE(18:1)	0.103018368
hsa-miR-500b-3p	CE(18:1)	0.203799499
hsa-miR-503-5p	CE(18:1)	-0.369505276
hsa-let-7g-5p	CE(18:2)	-0.154578336
hsa-miR-150-5p	CE(18:2)	-0.236906358
hsa-miR-181a-5p	CE(18:2)	-0.111308611
hsa-miR-144-3p	10-HDoHE/14-HDoHE	0.027915488
hsa-miR-1908-5p	CE(18:2)	0.242104865
hsa-miR-23b-5p	CE(18:2)	0.430932505
hsa-miR-144-3p	cortisol	-0.064561697
hsa-miR-30c-5p	CE(18:2)	-0.157909428
hsa-miR-125a-5p	CE(18:3)	0.033025572
hsa-miR-1468-5p	CE(18:3)	-0.258309272
hsa-miR-17-5p	CE(18:3)	0.278648907
hsa-let-7g-5p	CE(20:3)	-0.158688981
hsa-miR-125a-5p	CE(20:3)	0.079838186
hsa-miR-125b-5p	CE(20:3)	0.14414841
hsa-miR-1307-5p	CE(20:3)	-0.454375258
hsa-miR-144-3p	anserine	0.010489397
hsa-miR-144-3p	arachidonate	0.043870314
hsa-miR-150-5p	CE(20:3)	-0.268047271
hsa-miR-181a-5p	CE(20:3)	-0.151887788
hsa-miR-183-5p	CE(20:3)	0.257713142
hsa-miR-223-3p	CE(20:3)	-0.21392626
hsa-miR-144-3p	Oleoyl Leucine	0.104576356
hsa-miR-23b-5p	CE(20:3)	0.340872337
hsa-miR-363-3p	CE(20:3)	0.181047499
hsa-miR-500a-3p	CE(20:3)	0.245021512
hsa-miR-500b-3p	CE(20:3)	0.214570484
hsa-let-7g-5p	CE(20:4)	-0.166612979
hsa-miR-106a-5p	CE(20:4)	-0.364738348
hsa-miR-150-5p	CE(20:4)	-0.284086182
hsa-miR-181a-5p	CE(20:4)	-0.119982164
hsa-miR-23b-5p	CE(20:4)	0.452301621
hsa-miR-144-3p	kynurenic acid	0.031052712
hsa-miR-26b-5p	CE(20:4)	-0.229298545
hsa-miR-144-3p	1-methylguanine	-0.107750301
hsa-miR-144-3p	11-HDoHE	0.076692722
hsa-miR-30c-5p	CE(20:4)	-0.210599821
hsa-miR-144-3p	Xanthosine	0.197372005
hsa-miR-4454	CE(20:4)	-0.400595428
hsa-miR-503-5p	CE(20:4)	-0.183548829
hsa-miR-10527-5p	CE(20:5)	0.363739933
hsa-miR-125b-2-3p	CE(20:5)	0.566146847
hsa-miR-130b-3p	CE(20:5)	0.16139624
hsa-miR-144-3p	12-HETE	0.034477421
hsa-miR-1-3p	CE(20:5)	0.397439006
hsa-miR-23b-5p	CE(20:5)	0.424542587
hsa-miR-432-5p	CE(20:5)	0.42503729
hsa-miR-144-3p	docosahexaenoate	0.084377394
hsa-miR-433-3p	CE(20:5)	0.295101335
hsa-miR-450a-5p	CE(20:5)	0.455760344
hsa-miR-144-3p	Taurodeoxycholic acid / Taurochenodeoxycholic acid	-0.025288636
hsa-miR-144-3p	15-HETE	0.039092985
hsa-miR-4662a-5p	CE(20:5)	0.209030977
hsa-miR-548av-3pXhsa-miR-548o-3p	CE(20:5)	0.427371768
hsa-miR-615-3p	CE(20:5)	0.231949994
hsa-miR-664a-5p	CE(20:5)	0.318199762
hsa-miR-183-5p	CE(22:4)	0.039136104
hsa-miR-23b-5p	CE(22:4)	0.457840649
hsa-miR-26b-5p	CE(22:4)	-0.189404897
hsa-miR-4454	CE(22:4)	-0.347181811
hsa-miR-500b-3p	CE(22:4)	0.231876176
hsa-miR-10527-5p	CE(22:5)	0.142178008
hsa-miR-150-5p	CE(22:5)	-0.217295614
hsa-miR-23b-5p	CE(22:5)	0.388865429
